subj,task,run,abs_mean,rel_mean,pct_removed
759869,WM,RL,0.540779,0.084032,0.705882
759869,GAMBLING,LR,0.260904,0.074430,0.640000
759869,GAMBLING,RL,0.262901,0.065983,0.551724
759869,EMOTION,LR,0.215640,0.062484,0.652174
759869,EMOTION,RL,0.068213,0.048617,0.666667
763557,SOCIAL,LR,0.599783,0.095948,0.548387
763557,SOCIAL,RL,0.238316,0.110842,0.433333
763557,WM,LR,0.273299,0.091904,0.593750
763557,WM,RL,0.218078,0.077129,0.437500
763557,GAMBLING,LR,0.172700,0.107558,0.482759
763557,GAMBLING,RL,0.234142,0.085303,0.608696
763557,EMOTION,LR,0.179356,0.129505,0.608696
763557,EMOTION,RL,0.286603,0.117452,0.583333
782561,SOCIAL,LR,0.175790,0.056481,0.571429
782561,SOCIAL,RL,0.162274,0.046389,0.461538
782561,WM,LR,0.578856,0.066187,0.612903
782561,WM,RL,0.389795,0.076342,0.567568
782561,GAMBLING,LR,0.188386,0.078065,0.565217
782561,GAMBLING,RL,0.254518,0.058327,0.652174
782561,EMOTION,LR,0.151574,0.064019,0.571429
782561,EMOTION,RL,0.112587,0.060735,0.545455
783462,SOCIAL,LR,0.384150,0.071443,0.533333
783462,SOCIAL,RL,0.397700,0.049907,0.645161
783462,WM,LR,0.143217,0.067493,0.583333
783462,WM,RL,0.298292,0.050818,0.666667
783462,GAMBLING,LR,0.150190,0.061452,0.633333
783462,GAMBLING,RL,0.139432,0.072218,0.655172
783462,EMOTION,LR,0.395859,0.054222,0.600000
783462,EMOTION,RL,0.223122,0.062314,0.583333
800941,SOCIAL,LR,0.199601,0.084832,0.628571
800941,SOCIAL,RL,0.254423,0.083963,0.483871
800941,WM,LR,1.600560,0.146824,0.915493
800941,WM,RL,0.182470,0.060780,0.512821
800941,GAMBLING,LR,0.503411,0.070398,0.676471
800941,GAMBLING,RL,0.277275,0.059267,0.620690
800941,EMOTION,LR,0.483917,0.060343,0.571429
800941,EMOTION,RL,0.077185,0.085056,0.592593
812746,SOCIAL,LR,0.556673,0.078674,0.700000
812746,SOCIAL,RL,0.761065,0.057782,0.675676
812746,WM,LR,1.231020,0.069485,0.647059
812746,WM,RL,0.277976,0.068724,0.628571
812746,GAMBLING,LR,0.243506,0.066170,0.703704
812746,GAMBLING,RL,0.287669,0.064379,0.793103
812746,EMOTION,LR,0.382835,0.052625,0.600000
812746,EMOTION,RL,0.512005,0.062484,0.392857
815247,SOCIAL,LR,0.709811,0.091426,0.555556
815247,SOCIAL,RL,0.683469,0.070166,0.606061
815247,WM,LR,0.640276,0.082877,0.681818
815247,WM,RL,0.355757,0.058992,0.583333
815247,GAMBLING,LR,0.518420,0.086886,0.703704
815247,GAMBLING,RL,0.613667,0.064512,0.730769
815247,EMOTION,LR,0.843467,0.075086,0.518519
815247,EMOTION,RL,0.268901,0.091334,0.607143
837964,SOCIAL,LR,0.238220,0.167483,0.531250
837964,SOCIAL,RL,0.408019,0.131408,0.566667
837964,WM,LR,0.324649,0.145509,0.625000
837964,WM,RL,0.885988,0.098951,0.741935
837964,GAMBLING,LR,0.579165,0.195056,0.714286
837964,GAMBLING,RL,0.314617,0.116437,0.636364
837964,EMOTION,LR,0.205510,0.164979,0.583333
837964,EMOTION,RL,0.218806,0.157359,0.750000
844961,SOCIAL,LR,0.205292,0.056741,0.500000
844961,SOCIAL,RL,0.110291,0.059723,0.541667
844961,WM,LR,0.297996,0.063477,0.633333
844961,WM,RL,0.249102,0.061743,0.566667
844961,GAMBLING,LR,0.158326,0.056919,0.652174
844961,GAMBLING,RL,0.178476,0.057789,0.571429
844961,EMOTION,LR,0.065213,0.062340,0.611111
844961,EMOTION,RL,0.103214,0.061833,0.555556
849971,SOCIAL,LR,0.257653,0.071570,0.566667
849971,SOCIAL,RL,0.178603,0.082713,0.566667
849971,WM,LR,0.153731,0.059654,0.636364
849971,WM,RL,0.474130,0.059546,0.676471
849971,GAMBLING,LR,0.145196,0.060485,0.680000
849971,GAMBLING,RL,0.129161,0.063147,0.692308
849971,EMOTION,LR,0.169151,0.069823,0.565217
849971,EMOTION,RL,0.137094,0.066778,0.590909
884064,SOCIAL,LR,0.215172,0.081061,0.464286
884064,SOCIAL,RL,0.215187,0.074736,0.444444
884064,WM,LR,0.649872,0.089179,0.542857
884064,WM,RL,0.336772,0.081345,0.484848
884064,GAMBLING,LR,0.195585,0.078422,0.625000
884064,GAMBLING,RL,0.447995,0.076162,0.538462
884064,EMOTION,LR,0.196225,0.082791,0.565217
884064,EMOTION,RL,0.249195,0.084766,0.500000
894673,SOCIAL,LR,0.161701,0.074345,0.566667
894673,SOCIAL,RL,0.186486,0.059970,0.592593
894673,WM,LR,0.287967,0.058676,0.705882
894673,WM,RL,0.212594,0.061466,0.575758
894673,GAMBLING,LR,0.107101,0.068934,0.720000
894673,GAMBLING,RL,0.195346,0.067138,0.769231
894673,EMOTION,LR,0.345912,0.068343,0.666667
894673,EMOTION,RL,0.232074,0.058068,0.650000
910443,SOCIAL,LR,0.633342,0.049578,0.562500
910443,SOCIAL,RL,0.200085,0.067561,0.483871
910443,WM,LR,0.360543,0.058228,0.631579
910443,WM,RL,0.181609,0.065096,0.615385
910443,GAMBLING,LR,0.139256,0.065316,0.666667
910443,GAMBLING,RL,0.258679,0.070220,0.689655
910443,EMOTION,LR,0.179975,0.047909,0.454545
910443,EMOTION,RL,0.131124,0.059635,0.521739
930449,SOCIAL,LR,0.333555,0.062715,0.413793
930449,SOCIAL,RL,0.178877,0.064399,0.482759
930449,WM,LR,0.152056,0.068202,0.483871
930449,WM,RL,0.245790,0.064478,0.551724
930449,GAMBLING,LR,0.375833,0.047547,0.565217
930449,GAMBLING,RL,0.689366,0.055023,0.666667
930449,EMOTION,LR,0.254517,0.057766,0.523810
930449,EMOTION,RL,0.213047,0.057711,0.545455
943862,SOCIAL,LR,0.286301,0.072019,0.531250
943862,SOCIAL,RL,0.172978,0.058081,0.290323
943862,WM,LR,0.216652,0.054942,0.529412
943862,WM,RL,0.208565,0.049910,0.419355
943862,GAMBLING,LR,0.133256,0.079681,0.482759
943862,GAMBLING,RL,0.143530,0.054400,0.464286
943862,EMOTION,LR,0.175129,0.060967,0.458333
943862,EMOTION,RL,0.312226,0.077302,0.500000
978578,SOCIAL,LR,0.161578,0.084875,0.551724
978578,SOCIAL,RL,0.279634,0.089456,0.620690
978578,WM,LR,0.817909,0.105209,0.682927
978578,WM,RL,0.531784,0.096095,0.711111
978578,GAMBLING,LR,0.216464,0.078426,0.720000
978578,GAMBLING,RL,0.155890,0.077832,0.640000
978578,EMOTION,LR,0.263326,0.063786,0.681818
978578,EMOTION,RL,0.307719,0.081654,0.565217
